BRIDGE | TRACE | 10:11:52 | 3.81 | Creating Bridge Instance
BRIDGE | TRACE | 10:17:43 | 331.25 | handleStringMessage, message guid: 9a0eae8d-b6c3-421d-9531-b3d610b1590f
BRIDGE | DEBUG | 10:17:43 | 331.25 | Found Object to modify over transmission, object guid: 7893ba5e-cb6c-4615-9037-9b603ae47a42
BRIDGE | TRACE | 10:17:43 | 331.25 | initializeObject() : brbNextClipLabel
BRIDGE | DEBUG | 10:17:43 | 331.25 | Setting object brbNextClipLabel parent to brbNextClip
BRIDGE | TRACE | 10:17:43 | 331.25 | modifyObject() : brbNextClipLabel
BRIDGE | DEBUG | 10:17:43 | 331.25 | Position: (0.479, -0.533, 0.560), scale: (0.600, 0.600, 0.600), EulerAngles: (90.000, 166.737, 0.000)
BRIDGE | DEBUG | 10:17:43 | 331.25 | Modifying Text: Next
BRIDGE | DEBUG | 10:17:43 | 331.25 | Mesh bounding box: Center: (0.476, -0.533, 0.560), Extents: (0.064, 0.000, 0.035)
BRIDGE | TRACE | 10:17:43 | 331.43 | handleStringMessage, message guid: 2633e1d6-1ca0-4e4f-aab8-bc9c3163e4a3
BRIDGE | DEBUG | 10:17:43 | 331.43 | Found Object to modify over transmission, object guid: 450eaae5-78d1-4e35-a24b-f5ab400c7807
BRIDGE | TRACE | 10:17:43 | 331.43 | initializeObject() : brbPreviousClip
BRIDGE | DEBUG | 10:17:44 | 331.43 | Setting object brbPreviousClip parent to taskLabel
BRIDGE | TRACE | 10:17:44 | 331.43 | modifyObject() : brbPreviousClip
BRIDGE | DEBUG | 10:17:44 | 331.43 | Position: (0.015, -0.533, 0.349), scale: (1.000, 1.000, 1.000), EulerAngles: (90.000, 166.737, 0.000)
BRIDGE | DEBUG | 10:17:44 | 331.43 |  Adding component: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]}
BRIDGE | TRACE | 10:17:44 | 331.59 | handleStringMessage, message guid: 1516b24c-877e-4b0a-83c5-7b79261e949f
BRIDGE | DEBUG | 10:17:44 | 331.59 | Found Object to modify over transmission, object guid: 46a374b9-6421-40e9-b600-c10159dbdb18
BRIDGE | TRACE | 10:17:44 | 331.59 | initializeObject() : brbPreviousClipLabel
BRIDGE | DEBUG | 10:17:44 | 331.59 | Setting object brbPreviousClipLabel parent to brbPreviousClip
BRIDGE | TRACE | 10:17:44 | 331.59 | modifyObject() : brbPreviousClipLabel
BRIDGE | DEBUG | 10:17:44 | 331.59 | Position: (0.479, -0.533, 0.560), scale: (0.600, 0.600, 0.600), EulerAngles: (90.000, 166.737, 0.000)
BRIDGE | DEBUG | 10:17:44 | 331.59 | Modifying Text: Previous
BRIDGE | DEBUG | 10:17:44 | 331.59 | Mesh bounding box: Center: (0.477, -0.533, 0.559), Extents: (0.116, 0.000, 0.048)
BRIDGE | TRACE | 10:17:49 | 336.92 | handleStringMessage, message guid: a7a29c1d-1ece-4418-bcc3-e2835754f017
BRIDGE | DEBUG | 10:17:49 | 336.92 | Found Object to modify over transmission, object guid: 8f4c67aa-50b3-444a-b018-67a05253a283
BRIDGE | TRACE | 10:17:49 | 336.92 | initializeObject() : Sun
BRIDGE | DEBUG | 10:17:49 | 336.92 | Setting object Sun parent to [CURRENT_LAB]
BRIDGE | TRACE | 10:17:49 | 336.92 | modifyObject() : Sun
BRIDGE | DEBUG | 10:17:49 | 336.92 | Position: (-37.454, -0.533, -8.500), scale: (5.000, 5.000, 5.000), EulerAngles: (0.000, 346.744, 0.000)
BRIDGE | DEBUG | 10:17:49 | 336.92 | Mesh bounding box: Center: (-37.454, -0.533, -8.500), Extents: (3.007, 2.500, 3.007)
BRIDGE | TRACE | 10:17:49 | 337.11 | handleStringMessage, message guid: c5ebe777-30ee-4cbc-bea2-acf843482504
BRIDGE | DEBUG | 10:17:49 | 337.11 | Found Object to modify over transmission, object guid: cee781ed-0476-495e-a73a-ad83855a0661
BRIDGE | TRACE | 10:17:49 | 337.11 | initializeObject() : Earth
BRIDGE | DEBUG | 10:17:49 | 337.11 | Setting object Earth parent to [CURRENT_LAB]
BRIDGE | TRACE | 10:17:49 | 337.11 | modifyObject() : Earth
BRIDGE | DEBUG | 10:17:49 | 337.11 | Position: (0.158, -1.233, 1.923), scale: (0.200, 0.200, 0.200), EulerAngles: (0.000, 346.744, 0.000)
BRIDGE | DEBUG | 10:17:49 | 337.11 | Mesh bounding box: Center: (0.158, -1.233, 1.923), Extents: (0.120, 0.100, 0.120)
BRIDGE | TRACE | 10:17:49 | 337.26 | handleStringMessage, message guid: 0298b459-3288-4377-ba49-441df0d36982
BRIDGE | DEBUG | 10:17:49 | 337.26 | Found Object to modify over transmission, object guid: a91c0bda-f120-4e26-afd4-aba275a19934
BRIDGE | TRACE | 10:17:49 | 337.26 | initializeObject() : Moon
BRIDGE | DEBUG | 10:17:49 | 337.26 | Setting object Moon parent to [CURRENT_LAB]
BRIDGE | TRACE | 10:17:49 | 337.26 | modifyObject() : Moon
BRIDGE | DEBUG | 10:17:49 | 337.26 | Position: (0.644, -1.233, 2.038), scale: (0.080, 0.080, 0.080), EulerAngles: (0.000, 346.744, 0.000)
BRIDGE | DEBUG | 10:17:49 | 337.26 | Mesh bounding box: Center: (0.644, -1.233, 2.038), Extents: (0.048, 0.040, 0.048)
BRIDGE | TRACE | 10:17:49 | 337.43 | handleStringMessage, message guid: e7adf781-7f2c-45be-b480-d1657e3a6275
BRIDGE | DEBUG | 10:17:49 | 337.43 | Found Object to modify over transmission, object guid: 29947095-3e9c-4116-9aea-e9b5bf066c0b
BRIDGE | TRACE | 10:17:49 | 337.43 | initializeObject() : moonLabelTop
BRIDGE | DEBUG | 10:17:49 | 337.43 | Setting object moonLabelTop parent to Moon
BRIDGE | TRACE | 10:17:50 | 337.43 | modifyObject() : moonLabelTop
BRIDGE | DEBUG | 10:17:50 | 337.43 | Position: (1.475, -0.533, 0.693), scale: (2.000, 2.000, 2.000), EulerAngles: (90.000, 76.759, 0.000)
BRIDGE | DEBUG | 10:17:50 | 337.43 | Modifying Text: 14 days after   New Moon
BRIDGE | DEBUG | 10:17:50 | 337.43 | Mesh bounding box: Center: (1.478, -0.533, 0.687), Extents: (0.318, 0.000, 0.602)
BRIDGE | TRACE | 10:17:50 | 337.59 | handleStringMessage, message guid: 61bbcbb6-520a-4490-ada2-8c339fc1c840
BRIDGE | DEBUG | 10:17:50 | 337.59 | Found Object to modify over transmission, object guid: 4735d1c0-b457-4f68-80b2-01de665943f6
BRIDGE | TRACE | 10:17:50 | 337.59 | initializeObject() : moonLabelBottom
BRIDGE | DEBUG | 10:17:50 | 337.59 | Setting object moonLabelBottom parent to Moon
BRIDGE | TRACE | 10:17:50 | 337.59 | modifyObject() : moonLabelBottom
BRIDGE | DEBUG | 10:17:50 | 337.59 | Position: (-0.228, -0.533, 0.291), scale: (1.500, 1.500, 1.500), EulerAngles: (90.000, 76.759, 0.000)
BRIDGE | DEBUG | 10:17:50 | 337.59 | Modifying Text: Full Moon
BRIDGE | DEBUG | 10:17:50 | 337.59 | Mesh bounding box: Center: (-0.226, -0.533, 0.289), Extents: (0.129, 0.000, 0.326)
BRIDGE | TRACE | 10:17:50 | 337.75 | handleStringMessage, message guid: 3bc8e656-9d04-4c4b-aefc-5c6207c3b8fd
BRIDGE | DEBUG | 10:17:50 | 337.75 | Found Object to modify over transmission, object guid: a3128869-30ce-4cf6-be5f-a4ca7c8c6e24
BRIDGE | TRACE | 10:17:50 | 337.75 | initializeObject() : taskLabel
BRIDGE | DEBUG | 10:17:50 | 337.75 | Setting object taskLabel parent to [CURRENT_LAB]
BRIDGE | TRACE | 10:17:50 | 337.75 | modifyObject() : taskLabel
BRIDGE | DEBUG | 10:17:50 | 337.75 | Position: (-0.073, 0.067, 2.896), scale: (0.600, 0.600, 0.600), EulerAngles: (0.000, 346.744, 0.000)
BRIDGE | DEBUG | 10:17:50 | 337.75 | Modifying Text: Introduction
BRIDGE | DEBUG | 10:17:50 | 337.75 | Mesh bounding box: Center: (-0.072, 0.068, 2.896), Extents: (0.150, 0.023, 0.035)
BRIDGE | TRACE | 10:17:50 | 337.92 | handleStringMessage, message guid: 5fd33228-88d4-4287-a81c-fc65b93223b9
BRIDGE | DEBUG | 10:17:50 | 337.92 | Found Object to modify over transmission, object guid: 2d4f512f-d7fc-4cf5-a6cf-e4590388e663
BRIDGE | TRACE | 10:17:50 | 337.92 | initializeObject() : sectionLabel
BRIDGE | DEBUG | 10:17:50 | 337.92 | Setting object sectionLabel parent to [CURRENT_LAB]
BRIDGE | TRACE | 10:17:50 | 337.92 | modifyObject() : sectionLabel
BRIDGE | DEBUG | 10:17:50 | 337.92 | Position: (-0.073, 0.217, 2.896), scale: (0.600, 0.600, 0.600), EulerAngles: (0.000, 346.744, 0.000)
BRIDGE | DEBUG | 10:17:50 | 337.92 | Modifying Text: The View From Above the North Pole
BRIDGE | DEBUG | 10:17:50 | 337.92 | Mesh bounding box: Center: (-0.073, 0.218, 2.896), Extents: (0.482, 0.023, 0.114)
BRIDGE | TRACE | 10:17:50 | 338.07 | handleStringMessage, message guid: 28d6c368-c2a7-4553-8f31-318eb5017f99
BRIDGE | DEBUG | 10:17:50 | 338.07 | Found Object to modify over transmission, object guid: 6a385ef6-f19a-436d-a088-bacaecdd3c47
BRIDGE | TRACE | 10:17:50 | 338.07 | initializeObject() : brbNextModule
BRIDGE | DEBUG | 10:17:50 | 338.07 | Setting object brbNextModule parent to sectionLabel
BRIDGE | TRACE | 10:17:50 | 338.07 | modifyObject() : brbNextModule
BRIDGE | DEBUG | 10:17:50 | 338.07 | Position: (1.475, -0.533, 0.693), scale: (1.000, 1.000, 1.000), EulerAngles: (90.000, 166.737, 0.000)
BRIDGE | DEBUG | 10:17:50 | 338.07 |  Adding component: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]}
BRIDGE | TRACE | 10:17:50 | 338.25 | handleStringMessage, message guid: 94c9377b-28e4-44ce-b0fe-9c2169a6a533
BRIDGE | DEBUG | 10:17:50 | 338.25 | Found Object to modify over transmission, object guid: 555729f7-fcdb-49d2-868d-9659d113c764
BRIDGE | TRACE | 10:17:50 | 338.25 | initializeObject() : brbNextModuleLabel
BRIDGE | DEBUG | 10:17:50 | 338.25 | Setting object brbNextModuleLabel parent to brbNextModule
BRIDGE | TRACE | 10:17:50 | 338.25 | modifyObject() : brbNextModuleLabel
BRIDGE | DEBUG | 10:17:50 | 338.25 | Position: (0.472, -0.533, 0.589), scale: (0.600, 0.600, 0.600), EulerAngles: (90.000, 166.737, 0.000)
BRIDGE | DEBUG | 10:17:50 | 338.25 | Modifying Text: Next  Module
BRIDGE | DEBUG | 10:17:50 | 338.25 | Mesh bounding box: Center: (0.463, -0.533, 0.587), Extents: (0.106, 0.000, 0.077)
BRIDGE | TRACE | 10:17:50 | 338.43 | handleStringMessage, message guid: aa2a985f-17ea-4260-810d-bcb827452577
BRIDGE | DEBUG | 10:17:50 | 338.43 | Found Object to modify over transmission, object guid: 349b6202-cea6-4f5a-a8d3-01a2ae07ea1c
BRIDGE | TRACE | 10:17:50 | 338.43 | initializeObject() : brbPreviousModule
BRIDGE | DEBUG | 10:17:51 | 338.43 | Setting object brbPreviousModule parent to sectionLabel
BRIDGE | TRACE | 10:17:51 | 338.43 | modifyObject() : brbPreviousModule
BRIDGE | DEBUG | 10:17:51 | 338.43 | Position: (-0.471, -0.533, 0.233), scale: (1.000, 1.000, 1.000), EulerAngles: (90.000, 166.737, 0.000)
BRIDGE | DEBUG | 10:17:51 | 338.43 |  Adding component: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]}
BRIDGE | TRACE | 10:17:51 | 338.6 | handleStringMessage, message guid: bc46d8e9-d953-48bb-9d31-91f0bf2a1264
BRIDGE | DEBUG | 10:17:51 | 338.6 | Found Object to modify over transmission, object guid: d4750a33-4ddc-4e24-8388-8d415d056675
BRIDGE | TRACE | 10:17:51 | 338.6 | initializeObject() : brbPreviousModuleLabel
BRIDGE | DEBUG | 10:17:51 | 338.6 | Setting object brbPreviousModuleLabel parent to brbPreviousModule
BRIDGE | TRACE | 10:17:51 | 338.6 | modifyObject() : brbPreviousModuleLabel
BRIDGE | DEBUG | 10:17:51 | 338.6 | Position: (0.472, -0.533, 0.589), scale: (0.600, 0.600, 0.600), EulerAngles: (90.000, 166.737, 0.000)
BRIDGE | DEBUG | 10:17:51 | 338.6 | Modifying Text: Previous   Module
BRIDGE | DEBUG | 10:17:51 | 338.6 | Mesh bounding box: Center: (0.471, -0.533, 0.588), Extents: (0.124, 0.000, 0.082)
BRIDGE | TRACE | 10:17:51 | 338.77 | handleStringMessage, message guid: fec55990-575f-4396-b389-880333022b8a
BRIDGE | DEBUG | 10:17:51 | 338.77 | Found Object to modify over transmission, object guid: acc2591e-3638-4073-896f-8c114d220083
BRIDGE | TRACE | 10:17:51 | 338.77 | initializeObject() : brbNextClip
BRIDGE | DEBUG | 10:17:51 | 338.77 | Setting object brbNextClip parent to taskLabel
BRIDGE | TRACE | 10:17:51 | 338.77 | modifyObject() : brbNextClip
BRIDGE | DEBUG | 10:17:51 | 338.77 | Position: (0.988, -0.533, 0.578), scale: (1.000, 1.000, 1.000), EulerAngles: (90.000, 166.737, 0.000)
BRIDGE | DEBUG | 10:17:51 | 338.77 |  Adding component: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]}
BRIDGE | TRACE | 10:17:51 | 338.95 | handleStringMessage, message guid: 96f3a529-0466-420e-9db4-a113e6f34b9e
BRIDGE | DEBUG | 10:17:51 | 338.95 | Found Object to modify over transmission, object guid: 693ecf2e-8eb7-44be-8b3e-adb42dc6d091
BRIDGE | TRACE | 10:17:51 | 338.95 | initializeObject() : brbNextClipLabel
BRIDGE | DEBUG | 10:17:51 | 338.95 | Setting object brbNextClipLabel parent to brbNextClip
BRIDGE | TRACE | 10:17:51 | 338.95 | modifyObject() : brbNextClipLabel
BRIDGE | DEBUG | 10:17:51 | 338.95 | Position: (0.479, -0.533, 0.560), scale: (0.600, 0.600, 0.600), EulerAngles: (90.000, 166.737, 0.000)
BRIDGE | DEBUG | 10:17:51 | 338.95 | Modifying Text: Next
BRIDGE | DEBUG | 10:17:51 | 338.95 | Mesh bounding box: Center: (0.476, -0.533, 0.560), Extents: (0.064, 0.000, 0.035)
BRIDGE | TRACE | 10:17:51 | 339.12 | handleStringMessage, message guid: 5dfbf8f6-13dd-4819-817d-bb83082f46b5
BRIDGE | DEBUG | 10:17:51 | 339.12 | Found Object to modify over transmission, object guid: 15dae971-e08f-4869-9932-8b56e3dd239d
BRIDGE | TRACE | 10:17:51 | 339.12 | initializeObject() : brbPreviousClip
BRIDGE | DEBUG | 10:17:51 | 339.12 | Setting object brbPreviousClip parent to taskLabel
BRIDGE | TRACE | 10:17:51 | 339.12 | modifyObject() : brbPreviousClip
BRIDGE | DEBUG | 10:17:51 | 339.12 | Position: (0.015, -0.533, 0.349), scale: (1.000, 1.000, 1.000), EulerAngles: (90.000, 166.737, 0.000)
BRIDGE | DEBUG | 10:17:51 | 339.12 |  Adding component: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]}
BRIDGE | TRACE | 10:17:51 | 339.31 | handleStringMessage, message guid: 0ea9b194-1c23-434d-8bdb-ccd2e982c77c
BRIDGE | DEBUG | 10:17:51 | 339.31 | Found Object to modify over transmission, object guid: 85558bf3-295f-4657-b506-bf1b9d252f0a
BRIDGE | TRACE | 10:17:51 | 339.31 | initializeObject() : brbPreviousClipLabel
BRIDGE | DEBUG | 10:17:51 | 339.31 | Setting object brbPreviousClipLabel parent to brbPreviousClip
BRIDGE | TRACE | 10:17:51 | 339.31 | modifyObject() : brbPreviousClipLabel
BRIDGE | DEBUG | 10:17:51 | 339.31 | Position: (0.383, -0.427, 0.448), scale: (0.600, 0.600, 0.600), EulerAngles: (90.000, 166.737, 0.000)
BRIDGE | DEBUG | 10:17:51 | 339.31 | Modifying Text: Previous
BRIDGE | DEBUG | 10:17:51 | 339.31 | Mesh bounding box: Center: (0.382, -0.427, 0.447), Extents: (0.116, 0.000, 0.048)
BRIDGE | TRACE | 10:19:16 | 424.43 | handleStringMessage, message guid: f1fd23d8-9274-441d-9252-c260c3d198ad
BRIDGE | DEBUG | 10:19:16 | 424.43 | Found Object to modify over transmission, object guid: a91c0bda-f120-4e26-afd4-aba275a19934
BRIDGE | TRACE | 10:19:16 | 424.43 | modifyObject() : Moon
BRIDGE | DEBUG | 10:19:16 | 424.43 | Position: (0.000, 0.000, 0.000), scale: (0.080, 0.080, 0.080), EulerAngles: (0.000, 346.744, 0.000)
BRIDGE | DEBUG | 10:19:17 | 424.43 | Mesh bounding box: Center: (0.000, 0.000, 0.000), Extents: (0.048, 0.040, 0.048)
BRIDGE | TRACE | 10:19:17 | 424.86 | handleStringMessage, message guid: 9ea782b2-6f61-4954-8eed-5401630b7fa9
BRIDGE | DEBUG | 10:19:17 | 424.86 | Found Object to modify over transmission, object guid: 29947095-3e9c-4116-9aea-e9b5bf066c0b
BRIDGE | TRACE | 10:19:17 | 424.86 | modifyObject() : moonLabelTop
BRIDGE | DEBUG | 10:19:17 | 424.86 | Position: (0.000, 0.000, 0.000), scale: (0.160, 0.160, 0.160), EulerAngles: (90.000, 76.759, 0.000)
BRIDGE | DEBUG | 10:19:17 | 424.86 | Modifying Text: 14 days after   New Moon
BRIDGE | DEBUG | 10:19:17 | 424.86 | Mesh bounding box: Center: (0.000, 0.000, 0.000), Extents: (0.025, 0.000, 0.048)
BRIDGE | TRACE | 10:19:17 | 425.3 | handleStringMessage, message guid: 3367337a-f40d-459b-aa8a-2a686575c40a
BRIDGE | DEBUG | 10:19:17 | 425.3 | Found Object to modify over transmission, object guid: 4735d1c0-b457-4f68-80b2-01de665943f6
BRIDGE | TRACE | 10:19:17 | 425.3 | modifyObject() : moonLabelBottom
BRIDGE | DEBUG | 10:19:17 | 425.3 | Position: (0.000, 0.000, 0.000), scale: (0.120, 0.120, 0.120), EulerAngles: (90.000, 76.759, 0.000)
BRIDGE | DEBUG | 10:19:17 | 425.3 | Modifying Text: Full Moon
BRIDGE | DEBUG | 10:19:17 | 425.3 | Mesh bounding box: Center: (0.000, 0.000, 0.000), Extents: (0.010, 0.000, 0.026)
BRIDGE | TRACE | 10:19:18 | 425.74 | handleStringMessage, message guid: d409d608-45f7-4adc-aac6-5e3cc254d877
BRIDGE | DEBUG | 10:19:18 | 425.74 | Found Object to modify over transmission, object guid: a3128869-30ce-4cf6-be5f-a4ca7c8c6e24
BRIDGE | TRACE | 10:19:18 | 425.74 | modifyObject() : taskLabel
BRIDGE | DEBUG | 10:19:18 | 425.74 | Position: (0.000, 0.000, 0.000), scale: (0.600, 0.600, 0.600), EulerAngles: (0.000, 346.744, 0.000)
BRIDGE | DEBUG | 10:19:18 | 425.74 | Modifying Text: Full Moon
BRIDGE | DEBUG | 10:19:18 | 425.74 | Mesh bounding box: Center: (0.001, 0.000, 0.000), Extents: (0.125, 0.023, 0.029)
BRIDGE | TRACE | 10:19:18 | 426.16 | handleStringMessage, message guid: 81682aed-2acb-495a-8536-d4b97bd1f0a7
BRIDGE | DEBUG | 10:19:18 | 426.16 | Found Object to modify over transmission, object guid: 15dae971-e08f-4869-9932-8b56e3dd239d
BRIDGE | TRACE | 10:19:18 | 426.16 | modifyObject() : brbPreviousClip
BRIDGE | DEBUG | 10:19:18 | 426.16 | Position: (-0.157, 0.003, 2.981), scale: (0.600, 0.600, 0.600), EulerAngles: (90.000, 181.691, 0.000)
BRIDGE | TRACE | 10:19:19 | 426.53 | handleStringMessage, message guid: 74af5d3b-6595-47c2-ae07-86323209153c
BRIDGE | DEBUG | 10:19:19 | 426.53 | Found Object to modify over transmission, object guid: acc2591e-3638-4073-896f-8c114d220083
BRIDGE | TRACE | 10:19:19 | 426.53 | modifyObject() : brbNextClip
BRIDGE | DEBUG | 10:19:19 | 426.53 | Position: (0.000, 0.000, 0.000), scale: (0.600, 0.600, 0.600), EulerAngles: (90.000, 166.737, 0.000)
BRIDGE | TRACE | 10:19:19 | 426.89 | handleStringMessage, message guid: 40154282-dee2-420c-a56c-e3864e853e26
BRIDGE | DEBUG | 10:19:19 | 426.89 | Found Object to modify over transmission, object guid: 6a385ef6-f19a-436d-a088-bacaecdd3c47
BRIDGE | TRACE | 10:19:19 | 426.89 | modifyObject() : brbNextModule
BRIDGE | DEBUG | 10:19:19 | 426.89 | Position: (0.199, -0.211, 0.184), scale: (0.600, 0.600, 0.600), EulerAngles: (90.000, 181.691, 0.000)
AUDIOHANDLER | TRACE | 10:19:19 | 427.13 | Attempting to play local Audio: 
MEDIACATALOGUE | ERROR | 10:19:19 | 427.13 | Could not find audio in catalogue: , returning null
AUDIOHANDLER | TRACE | 10:19:19 | 427.13 | Attempting to play local Audio: 
MEDIACATALOGUE | ERROR | 10:19:19 | 427.13 | Could not find audio in catalogue: , returning null
BRIDGE | TRACE | 10:19:31 | 438.92 | handleStringMessage, message guid: 43bd7bb1-c5e7-4426-9c84-e364416edc5f
BRIDGE | DEBUG | 10:19:31 | 438.92 | Found Object to modify over transmission, object guid: a91c0bda-f120-4e26-afd4-aba275a19934
BRIDGE | TRACE | 10:19:31 | 438.92 | modifyObject() : Moon
BRIDGE | DEBUG | 10:19:31 | 438.92 | Position: (0.000, 0.000, 0.000), scale: (0.080, 0.080, 0.080), EulerAngles: (0.000, 346.744, 0.000)
BRIDGE | DEBUG | 10:19:31 | 438.92 | Mesh bounding box: Center: (0.000, 0.000, 0.000), Extents: (0.048, 0.040, 0.048)
BRIDGE | TRACE | 10:19:31 | 439.35 | handleStringMessage, message guid: b5eabd43-24ba-4150-b445-4241e28b4af9
BRIDGE | DEBUG | 10:19:31 | 439.35 | Found Object to modify over transmission, object guid: 29947095-3e9c-4116-9aea-e9b5bf066c0b
BRIDGE | TRACE | 10:19:31 | 439.35 | modifyObject() : moonLabelTop
BRIDGE | DEBUG | 10:19:31 | 439.35 | Position: (0.000, 0.000, 0.000), scale: (0.160, 0.160, 0.160), EulerAngles: (90.000, 76.759, 0.000)
BRIDGE | DEBUG | 10:19:31 | 439.35 | Modifying Text: 17.5 days after   New Moon
BRIDGE | DEBUG | 10:19:31 | 439.35 | Mesh bounding box: Center: (0.000, 0.000, 0.000), Extents: (0.027, 0.000, 0.055)
BRIDGE | TRACE | 10:19:32 | 439.79 | handleStringMessage, message guid: 7473c17d-870a-442e-8796-57dfc06363dd
BRIDGE | DEBUG | 10:19:32 | 439.79 | Found Object to modify over transmission, object guid: 4735d1c0-b457-4f68-80b2-01de665943f6
BRIDGE | TRACE | 10:19:32 | 439.79 | modifyObject() : moonLabelBottom
BRIDGE | DEBUG | 10:19:32 | 439.79 | Position: (0.000, 0.000, 0.000), scale: (0.120, 0.120, 0.120), EulerAngles: (90.000, 76.759, 0.000)
BRIDGE | DEBUG | 10:19:32 | 439.79 | Modifying Text: Waning Gibbous
BRIDGE | DEBUG | 10:19:32 | 439.79 | Mesh bounding box: Center: (-0.001, 0.000, 0.000), Extents: (0.016, 0.000, 0.045)
BRIDGE | TRACE | 10:19:32 | 440.21 | handleStringMessage, message guid: c7c74d7b-5902-4706-959d-68c07208dfd3
BRIDGE | DEBUG | 10:19:32 | 440.21 | Found Object to modify over transmission, object guid: a3128869-30ce-4cf6-be5f-a4ca7c8c6e24
BRIDGE | TRACE | 10:19:32 | 440.21 | modifyObject() : taskLabel
BRIDGE | DEBUG | 10:19:32 | 440.21 | Position: (0.000, 0.000, 0.000), scale: (0.600, 0.600, 0.600), EulerAngles: (0.000, 346.744, 0.000)
BRIDGE | DEBUG | 10:19:32 | 440.21 | Modifying Text: Waning Gibbous
BRIDGE | DEBUG | 10:19:32 | 440.21 | Mesh bounding box: Center: (-0.001, -0.005, 0.000), Extents: (0.216, 0.029, 0.051)
BRIDGE | TRACE | 10:19:33 | 440.64 | handleStringMessage, message guid: ee7e1675-ff65-4805-971c-08ad70f35b22
BRIDGE | DEBUG | 10:19:33 | 440.64 | Found Object to modify over transmission, object guid: 15dae971-e08f-4869-9932-8b56e3dd239d
BRIDGE | TRACE | 10:19:33 | 440.64 | modifyObject() : brbPreviousClip
BRIDGE | DEBUG | 10:19:33 | 440.64 | Position: (-0.157, 0.003, 2.981), scale: (0.600, 0.600, 0.600), EulerAngles: (90.000, 181.691, 0.000)
BRIDGE | TRACE | 10:19:33 | 441 | handleStringMessage, message guid: cbfc186f-71d3-4a0d-9164-3c69d80b70ca
BRIDGE | DEBUG | 10:19:33 | 441 | Found Object to modify over transmission, object guid: acc2591e-3638-4073-896f-8c114d220083
BRIDGE | TRACE | 10:19:33 | 441 | modifyObject() : brbNextClip
BRIDGE | DEBUG | 10:19:33 | 441 | Position: (0.000, 0.000, 0.000), scale: (0.600, 0.600, 0.600), EulerAngles: (90.000, 166.737, 0.000)
BRIDGE | TRACE | 10:19:33 | 441.36 | handleStringMessage, message guid: e1b7fe48-d94c-4896-b5ec-7f629de93b3b
BRIDGE | DEBUG | 10:19:33 | 441.36 | Found Object to modify over transmission, object guid: 6a385ef6-f19a-436d-a088-bacaecdd3c47
BRIDGE | TRACE | 10:19:33 | 441.36 | modifyObject() : brbNextModule
BRIDGE | DEBUG | 10:19:33 | 441.36 | Position: (0.198, -0.211, 0.183), scale: (0.600, 0.600, 0.600), EulerAngles: (90.000, 181.691, 0.000)
AUDIOHANDLER | TRACE | 10:19:34 | 441.62 | Attempting to play local Audio: 
MEDIACATALOGUE | ERROR | 10:19:34 | 441.62 | Could not find audio in catalogue: , returning null
AUDIOHANDLER | TRACE | 10:19:34 | 441.62 | Attempting to play local Audio: 
MEDIACATALOGUE | ERROR | 10:19:34 | 441.62 | Could not find audio in catalogue: , returning null
BRIDGE | TRACE | 10:20:09 | 477.42 | handleStringMessage, message guid: 1095d798-d03c-43b9-b2ca-ce0a69c84b40
BRIDGE | DEBUG | 10:20:09 | 477.42 | Found Object to modify over transmission, object guid: 319ab7ae-e57c-40a1-a7c6-dbc88aedbac2
BRIDGE | TRACE | 10:20:09 | 477.42 | initializeObject() : Sun
BRIDGE | DEBUG | 10:20:09 | 477.42 | Setting object Sun parent to [CURRENT_LAB]
BRIDGE | TRACE | 10:20:10 | 477.42 | modifyObject() : Sun
BRIDGE | DEBUG | 10:20:10 | 477.42 | Position: (-37.454, -0.533, -8.500), scale: (5.000, 5.000, 5.000), EulerAngles: (0.000, 346.744, 0.000)
BRIDGE | DEBUG | 10:20:10 | 477.42 | Mesh bounding box: Center: (-37.454, -0.533, -8.500), Extents: (3.007, 2.500, 3.007)
BRIDGE | TRACE | 10:20:10 | 477.58 | handleStringMessage, message guid: 698ad716-444f-4e6e-85d4-bd7800b66eb9
BRIDGE | DEBUG | 10:20:10 | 477.58 | Found Object to modify over transmission, object guid: 476921ad-bea5-4b3d-aa0f-8d840d0dd621
BRIDGE | TRACE | 10:20:10 | 477.58 | initializeObject() : basketball
BRIDGE | DEBUG | 10:20:10 | 477.58 | Setting object basketball parent to [CURRENT_LAB]
BRIDGE | TRACE | 10:20:10 | 477.58 | modifyObject() : basketball
BRIDGE | DEBUG | 10:20:10 | 477.58 | Position: (-0.073, -0.533, 2.896), scale: (0.300, 0.300, 0.300), EulerAngles: (0.000, 346.744, 0.000)
BRIDGE | DEBUG | 10:20:10 | 477.58 |  Adding component: {"name": "checkAngle", "audioClipSuccess": null, "azmTarget": 0, "azmTolerance": 30, "altTarget": 0, "altTolerance": 30, "callBackObjects": ["demoModule"]}
BRIDGE | DEBUG | 10:20:10 | 477.58 | Mesh bounding box: Center: (-0.073, -0.533, 2.896), Extents: (0.180, 0.150, 0.180)
BRIDGE | TRACE | 10:20:11 | 478.55 | handleStringMessage, message guid: 4e8b7746-2460-4fe3-bc08-d907e522beb1
