BRIDGE | DEBUG | 11:01:19 | 160.79 | Modifying Text: The View from Earth
BRIDGE | DEBUG | 11:01:19 | 160.79 | Mesh bounding box: Center: (0.734, 0.122, 2.735), Extents: (0.267, 0.023, 0.056)
BRIDGE | TRACE | 11:01:19 | 160.79 | MakeObject() : brbNextModule, type: Prefabs/demoButtonPrefab, transmitted: False
BRIDGE | TRACE | 11:01:19 | 160.79 | instantiateObject()
BRIDGE | TRACE | 11:01:19 | 160.79 | transmitObject(), Obj Name: brbNextModule, object guid: 25ca8945-0274-469d-a36c-14fc05a8ef1d
BRIDGE | TRACE | 11:01:19 | 160.79 | Transmitting Object, message guid: c7495355-4783-48e0-a7cd-86f21643d42a
BRIDGE | TRACE | 11:01:19 | 160.79 | initializeObject() : brbNextModule
BRIDGE | DEBUG | 11:01:19 | 160.79 | Setting object brbNextModule parent to sectionLabel
BRIDGE | TRACE | 11:01:19 | 160.79 | modifyObject() : brbNextModule
BRIDGE | DEBUG | 11:01:19 | 160.79 | Position: (1.205, 0.122, 2.636), scale: (0.600, 0.600, 0.600), EulerAngles: (90.000, 191.885, 0.000)
BRIDGE | DEBUG | 11:01:19 | 160.79 |  Adding component: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]}
BRIDGE | DEBUG | 11:01:19 | 160.79 | Could not find TextMeshPro component on object that was supposed to be updated: brbNextModule
BRIDGE | TRACE | 11:01:19 | 160.79 | MakeObject() : brbNextModuleLabel, type: Prefabs/textPrefab, transmitted: False
BRIDGE | TRACE | 11:01:19 | 160.79 | instantiateObject()
BRIDGE | TRACE | 11:01:19 | 160.79 | transmitObject(), Obj Name: brbNextModuleLabel, object guid: 1a9327a8-5c1a-4c60-903f-44f09736919e
BRIDGE | TRACE | 11:01:19 | 160.79 | Transmitting Object, message guid: feca930e-6139-464a-8864-280f1d808cf8
BRIDGE | TRACE | 11:01:19 | 160.79 | initializeObject() : brbNextModuleLabel
BRIDGE | DEBUG | 11:01:19 | 160.79 | Setting object brbNextModuleLabel parent to brbNextModule
BRIDGE | TRACE | 11:01:19 | 160.79 | modifyObject() : brbNextModuleLabel
BRIDGE | DEBUG | 11:01:19 | 160.79 | Position: (1.205, 0.044, 2.636), scale: (0.360, 0.360, 0.360), EulerAngles: (0.000, 11.885, 0.000)
BRIDGE | DEBUG | 11:01:19 | 160.79 | Modifying Text: Next  Module
BRIDGE | DEBUG | 11:01:19 | 160.79 | Mesh bounding box: Center: (1.210, 0.043, 2.635), Extents: (0.056, 0.034, 0.012)
BRIDGE | TRACE | 11:01:19 | 160.79 | MakeObject() : brbPreviousModule, type: Prefabs/demoButtonPrefab, transmitted: False
BRIDGE | TRACE | 11:01:19 | 160.79 | instantiateObject()
BRIDGE | TRACE | 11:01:19 | 160.79 | transmitObject(), Obj Name: brbPreviousModule, object guid: a016281e-3c3f-47c6-9209-d838c7f783f6
BRIDGE | TRACE | 11:01:19 | 160.79 | Transmitting Object, message guid: aad33707-25bf-4e78-9177-e6fe15b3ed67
BRIDGE | TRACE | 11:01:19 | 160.79 | initializeObject() : brbPreviousModule
BRIDGE | DEBUG | 11:01:19 | 160.79 | Setting object brbPreviousModule parent to sectionLabel
BRIDGE | TRACE | 11:01:19 | 160.79 | modifyObject() : brbPreviousModule
BRIDGE | DEBUG | 11:01:19 | 160.79 | Position: (0.265, 0.122, 2.834), scale: (0.600, 0.600, 0.600), EulerAngles: (90.000, 191.885, 0.000)
BRIDGE | DEBUG | 11:01:19 | 160.79 |  Adding component: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]}
BRIDGE | DEBUG | 11:01:19 | 160.79 | Could not find TextMeshPro component on object that was supposed to be updated: brbPreviousModule
BRIDGE | TRACE | 11:01:19 | 160.79 | MakeObject() : brbPreviousModuleLabel, type: Prefabs/textPrefab, transmitted: False
BRIDGE | TRACE | 11:01:19 | 160.79 | instantiateObject()
BRIDGE | TRACE | 11:01:19 | 160.79 | transmitObject(), Obj Name: brbPreviousModuleLabel, object guid: 843dd16c-d4ba-47a2-9eb7-9b2915c16cb0
BRIDGE | TRACE | 11:01:19 | 160.79 | Transmitting Object, message guid: ff9bc269-6e7d-47d5-9092-ff47567577f5
BRIDGE | TRACE | 11:01:19 | 160.79 | initializeObject() : brbPreviousModuleLabel
BRIDGE | DEBUG | 11:01:19 | 160.79 | Setting object brbPreviousModuleLabel parent to brbPreviousModule
BRIDGE | TRACE | 11:01:19 | 160.79 | modifyObject() : brbPreviousModuleLabel
BRIDGE | DEBUG | 11:01:19 | 160.79 | Position: (0.265, 0.044, 2.834), scale: (0.360, 0.360, 0.360), EulerAngles: (0.000, 11.885, 0.000)
BRIDGE | DEBUG | 11:01:19 | 160.79 | Modifying Text: Previous   Module
BRIDGE | DEBUG | 11:01:19 | 160.79 | Mesh bounding box: Center: (0.266, 0.044, 2.834), Extents: (0.067, 0.034, 0.014)
BRIDGE | TRACE | 11:01:19 | 160.79 | MakeObject() : brbNextClip, type: Prefabs/demoButtonPrefab, transmitted: False
BRIDGE | TRACE | 11:01:19 | 160.79 | instantiateObject()
BRIDGE | TRACE | 11:01:19 | 160.79 | transmitObject(), Obj Name: brbNextClip, object guid: 45de3108-1a62-4f14-9f9d-a36086dd2e37
BRIDGE | TRACE | 11:01:19 | 160.79 | Transmitting Object, message guid: b8415f60-77a6-44f0-a85a-7c4d6426292d
BRIDGE | TRACE | 11:01:19 | 160.79 | initializeObject() : brbNextClip
BRIDGE | DEBUG | 11:01:19 | 160.79 | Setting object brbNextClip parent to taskLabel
BRIDGE | TRACE | 11:01:19 | 160.79 | modifyObject() : brbNextClip
BRIDGE | DEBUG | 11:01:19 | 160.79 | Position: (1.029, -0.028, 2.673), scale: (0.600, 0.600, 0.600), EulerAngles: (90.000, 191.885, 0.000)
BRIDGE | DEBUG | 11:01:19 | 160.79 |  Adding component: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]}
BRIDGE | DEBUG | 11:01:20 | 160.79 | Could not find TextMeshPro component on object that was supposed to be updated: brbNextClip
BRIDGE | TRACE | 11:01:20 | 160.79 | MakeObject() : brbNextClipLabel, type: Prefabs/textPrefab, transmitted: False
BRIDGE | TRACE | 11:01:20 | 160.79 | instantiateObject()
BRIDGE | TRACE | 11:01:20 | 160.79 | transmitObject(), Obj Name: brbNextClipLabel, object guid: 3d2d9902-7723-409d-a8b8-5cdf9589acb5
BRIDGE | TRACE | 11:01:20 | 160.79 | Transmitting Object, message guid: c5c4b02c-1bfd-4df0-8f09-3050a58e226c
BRIDGE | TRACE | 11:01:20 | 160.79 | initializeObject() : brbNextClipLabel
BRIDGE | DEBUG | 11:01:20 | 160.79 | Setting object brbNextClipLabel parent to brbNextClip
BRIDGE | TRACE | 11:01:20 | 160.79 | modifyObject() : brbNextClipLabel
BRIDGE | DEBUG | 11:01:20 | 160.79 | Position: (1.029, -0.088, 2.673), scale: (0.360, 0.360, 0.360), EulerAngles: (0.000, 11.885, 0.000)
BRIDGE | DEBUG | 11:01:20 | 160.79 | Modifying Text: Next
BRIDGE | DEBUG | 11:01:20 | 160.79 | Mesh bounding box: Center: (1.030, -0.089, 2.673), Extents: (0.035, 0.013, 0.007)
BRIDGE | TRACE | 11:01:20 | 160.79 | MakeObject() : brbPreviousClip, type: Prefabs/demoButtonPrefab, transmitted: False
BRIDGE | TRACE | 11:01:20 | 160.79 | instantiateObject()
BRIDGE | TRACE | 11:01:20 | 160.79 | transmitObject(), Obj Name: brbPreviousClip, object guid: 1f2e7ebf-a0a0-4154-b1e9-d9df3f66a73b
BRIDGE | TRACE | 11:01:20 | 160.79 | Transmitting Object, message guid: 325e5a97-0ecc-4b5a-a418-8373a83d35bc
BRIDGE | TRACE | 11:01:20 | 160.79 | initializeObject() : brbPreviousClip
BRIDGE | DEBUG | 11:01:20 | 160.79 | Setting object brbPreviousClip parent to taskLabel
BRIDGE | TRACE | 11:01:20 | 160.79 | modifyObject() : brbPreviousClip
BRIDGE | DEBUG | 11:01:20 | 160.79 | Position: (0.442, -0.028, 2.797), scale: (0.600, 0.600, 0.600), EulerAngles: (90.000, 191.885, 0.000)
BRIDGE | DEBUG | 11:01:20 | 160.79 |  Adding component: {"name": "demoButtonActions", "callBackObjects": ["demoModule"]}
BRIDGE | DEBUG | 11:01:20 | 160.79 | Could not find TextMeshPro component on object that was supposed to be updated: brbPreviousClip
BRIDGE | TRACE | 11:01:20 | 160.79 | MakeObject() : brbPreviousClipLabel, type: Prefabs/textPrefab, transmitted: False
BRIDGE | TRACE | 11:01:20 | 160.79 | instantiateObject()
BRIDGE | TRACE | 11:01:20 | 160.79 | transmitObject(), Obj Name: brbPreviousClipLabel, object guid: 9700e5f0-a780-4987-a150-3a50def69527
BRIDGE | TRACE | 11:01:20 | 160.79 | Transmitting Object, message guid: 0388c663-786b-49e2-8f14-ffa10454f06f
BRIDGE | TRACE | 11:01:20 | 160.79 | initializeObject() : brbPreviousClipLabel
BRIDGE | DEBUG | 11:01:20 | 160.79 | Setting object brbPreviousClipLabel parent to brbPreviousClip
BRIDGE | TRACE | 11:01:20 | 160.79 | modifyObject() : brbPreviousClipLabel
BRIDGE | DEBUG | 11:01:20 | 160.79 | Position: (0.442, -0.088, 2.797), scale: (0.360, 0.360, 0.360), EulerAngles: (0.000, 11.885, 0.000)
BRIDGE | DEBUG | 11:01:20 | 160.79 | Modifying Text: Previous
BRIDGE | DEBUG | 11:01:20 | 160.79 | Mesh bounding box: Center: (0.442, -0.088, 2.797), Extents: (0.067, 0.014, 0.014)
DEMOSEQUENCE | STATE_START | 11:01:20 | 160.79 | clip0
BRIDGE | TRACE | 11:01:20 | 160.79 | MakeObject() : MainInstructions, type: , transmitted: False
BRIDGE | TRACE | 11:01:20 | 160.79 | instantiateObject()
BRIDGE | ERROR | 11:01:20 | 160.79 | System.NullReferenceException: Object reference not set to an instance of an object.   at UnityEngine.GridLayout.DoNothing () [0x00000] in <00000000000000000000000000000000>:0    at Bridge.instantiateObject (System.String prefabName, UnityEngine.Vector3 position, UnityEngine.Vector3 eulerAngles, UnityEngine.Vector3 scale, System.Boolean transmittable) [0x00000] in <00000000000000000000000000000000>:0    at Bridge.MakeObject (ObjectInfo obj) [0x00000] in <00000000000000000000000000000000>:0    at demoSequence.modifyObjects (System.Int32 conditionFlag, clipData theClip) [0x00000] in <00000000000000000000000000000000>:0    at demoSequence.processClip (clipData theClip) [0x00000] in <00000000000000000000000000000000>:0    at demoSequence.newClip () [0x00000] in <00000000000000000000000000000000>:0    at demoSequence.makeEvents (clipData[] sequenceData) [0x00000] in <00000000000000000000000000000000>:0    at demoRoutines.demo.Initialize (System.String jsonData) [0x00000] in <00000000000000000000000000000000>:0    at LabManager.SpawnModule () [0x00000] in <00000000000000000000000000000000>:0    at LabManager+<NewModule>d__26.MoveNext () [0x00000] in <00000000000000000000000000000000>:0    at UnityEngine.SetupCoroutine.InvokeMoveNext (System.Collections.IEnumerator enumerator, System.IntPtr returnValueAddress) [0x00000] in <00000000000000000000000000000000>:0 
DEMOSEQUENCE | STATE_START | 11:01:28 | 168.93 | clip1
BRIDGE | TRACE | 11:01:28 | 168.93 | MakeObject() : Moon, type: , transmitted: False
BRIDGE | TRACE | 11:01:28 | 168.93 | transmitObject(), Obj Name: Moon, object guid: de796c85-0a86-4434-9bcc-27e0a58f5327
BRIDGE | TRACE | 11:01:28 | 168.93 | Transmitting Object, message guid: 0030c151-38b0-4af3-a519-65101bd31d9e
BRIDGE | TRACE | 11:01:28 | 168.93 | modifyObject() : Moon
BRIDGE | DEBUG | 11:01:28 | 168.93 | Position: (2.486, -0.628, 1.345), scale: (0.250, 0.250, 0.250), EulerAngles: (0.000, 11.885, 0.000)
BRIDGE | DEBUG | 11:01:28 | 168.93 | Could not find TextMeshPro component on object that was supposed to be updated: Moon
BRIDGE | DEBUG | 11:01:28 | 168.93 | Mesh bounding box: Center: (2.486, -0.628, 1.345), Extents: (0.148, 0.125, 0.148)
BRIDGE | TRACE | 11:01:28 | 168.93 | MakeObject() : moonLabelTop, type: , transmitted: False
BRIDGE | TRACE | 11:01:29 | 168.93 | transmitObject(), Obj Name: moonLabelTop, object guid: 10d2247b-b7dc-48f2-a84b-96bcb5fc15c6
BRIDGE | TRACE | 11:01:29 | 168.93 | Transmitting Object, message guid: 13eba749-3abe-400f-aa09-573b8e6fd648
BRIDGE | TRACE | 11:01:29 | 168.93 | modifyObject() : moonLabelTop
BRIDGE | DEBUG | 11:01:29 | 168.93 | Position: (2.486, -0.378, 1.345), scale: (0.500, 0.500, 0.500), EulerAngles: (0.000, 101.885, 0.000)
BRIDGE | DEBUG | 11:01:29 | 168.93 | Modifying Text: 14 days after   New Moon
BRIDGE | DEBUG | 11:01:29 | 168.93 | Mesh bounding box: Center: (2.486, -0.378, 1.343), Extents: (0.030, 0.048, 0.140)
BRIDGE | TRACE | 11:01:29 | 168.93 | MakeObject() : moonLabelBottom, type: , transmitted: False
BRIDGE | TRACE | 11:01:29 | 168.93 | transmitObject(), Obj Name: moonLabelBottom, object guid: 147d1800-c2a9-4200-8988-b153f72b9289
BRIDGE | TRACE | 11:01:29 | 168.93 | Transmitting Object, message guid: 9cd70bdd-0a60-40b1-af5b-d9cdabef16e1
BRIDGE | TRACE | 11:01:29 | 168.93 | modifyObject() : moonLabelBottom
BRIDGE | DEBUG | 11:01:29 | 168.93 | Position: (2.486, -0.816, 1.345), scale: (0.375, 0.375, 0.375), EulerAngles: (0.000, 101.885, 0.000)
BRIDGE | DEBUG | 11:01:29 | 168.93 | Modifying Text: Full Moon
BRIDGE | DEBUG | 11:01:29 | 168.93 | Mesh bounding box: Center: (2.486, -0.815, 1.344), Extents: (0.017, 0.014, 0.079)
BRIDGE | TRACE | 11:01:29 | 168.93 | MakeObject() : taskLabel, type: , transmitted: False
BRIDGE | TRACE | 11:01:29 | 168.93 | transmitObject(), Obj Name: taskLabel, object guid: 34f192dd-5114-4718-adfc-25ccfb9b2df6
BRIDGE | TRACE | 11:01:29 | 168.93 | Transmitting Object, message guid: 8fba221a-ae19-443f-9790-ef244540f7b8
BRIDGE | TRACE | 11:01:30 | 168.93 | modifyObject() : taskLabel
BRIDGE | DEBUG | 11:01:30 | 168.93 | Position: (0.735, -0.028, 2.735), scale: (0.600, 0.600, 0.600), EulerAngles: (0.000, 11.885, 0.000)
BRIDGE | DEBUG | 11:01:30 | 168.93 | Modifying Text: Full Moon
BRIDGE | DEBUG | 11:01:30 | 168.93 | Mesh bounding box: Center: (0.736, -0.028, 2.735), Extents: (0.126, 0.023, 0.026)
BRIDGE | TRACE | 11:01:30 | 168.93 | MakeObject() : brbPreviousClip, type: , transmitted: False
BRIDGE | TRACE | 11:01:30 | 168.93 | transmitObject(), Obj Name: brbPreviousClip, object guid: 1f2e7ebf-a0a0-4154-b1e9-d9df3f66a73b
BRIDGE | TRACE | 11:01:30 | 168.93 | Transmitting Object, message guid: c77d3ddc-777c-40f4-a460-5de10c050f6d
BRIDGE | TRACE | 11:01:30 | 168.93 | modifyObject() : brbPreviousClip
BRIDGE | DEBUG | 11:01:30 | 168.93 | Position: (0.442, -0.028, 2.797), scale: (0.600, 0.600, 0.600), EulerAngles: (90.000, 191.885, 0.000)
BRIDGE | DEBUG | 11:01:30 | 168.93 | Could not find TextMeshPro component on object that was supposed to be updated: brbPreviousClip
BRIDGE | TRACE | 11:01:30 | 168.93 | MakeObject() : brbNextClip, type: , transmitted: False
BRIDGE | TRACE | 11:01:30 | 168.93 | transmitObject(), Obj Name: brbNextClip, object guid: 45de3108-1a62-4f14-9f9d-a36086dd2e37
BRIDGE | TRACE | 11:01:30 | 168.93 | Transmitting Object, message guid: 3378ee59-4a85-4a5f-97de-58224803c7ba
BRIDGE | TRACE | 11:01:30 | 168.93 | modifyObject() : brbNextClip
BRIDGE | DEBUG | 11:01:30 | 168.93 | Position: (1.029, -0.028, 2.673), scale: (0.600, 0.600, 0.600), EulerAngles: (90.000, 191.885, 0.000)
BRIDGE | DEBUG | 11:01:30 | 168.93 | Could not find TextMeshPro component on object that was supposed to be updated: brbNextClip
BRIDGE | TRACE | 11:01:30 | 168.93 | MakeObject() : brbNextModule, type: , transmitted: False
BRIDGE | TRACE | 11:01:31 | 168.93 | transmitObject(), Obj Name: brbNextModule, object guid: 25ca8945-0274-469d-a36c-14fc05a8ef1d
BRIDGE | TRACE | 11:01:31 | 168.93 | Transmitting Object, message guid: c0fa445d-98cd-420f-bb37-571aa17e382d
BRIDGE | TRACE | 11:01:31 | 168.93 | modifyObject() : brbNextModule
BRIDGE | DEBUG | 11:01:31 | 168.93 | Position: (0.000, 0.000, 0.000), scale: (0.006, 0.006, 0.006), EulerAngles: (90.000, 191.885, 0.000)
BRIDGE | DEBUG | 11:01:31 | 168.93 | Could not find TextMeshPro component on object that was supposed to be updated: brbNextModule
DEMOSEQUENCE | STATE_START | 11:01:33 | 171.79 | clip2
BRIDGE | TRACE | 11:01:33 | 171.79 | MakeObject() : Moon, type: , transmitted: False
BRIDGE | TRACE | 11:01:33 | 171.79 | transmitObject(), Obj Name: Moon, object guid: de796c85-0a86-4434-9bcc-27e0a58f5327
BRIDGE | TRACE | 11:01:34 | 171.79 | Transmitting Object, message guid: 6f205b80-fbc4-4dc6-bfa2-e413c48d27f4
BRIDGE | TRACE | 11:01:34 | 171.79 | modifyObject() : Moon
BRIDGE | DEBUG | 11:01:34 | 171.79 | Position: (2.204, -0.628, 2.849), scale: (0.250, 0.250, 0.250), EulerAngles: (0.000, 326.885, 0.000)
BRIDGE | DEBUG | 11:01:34 | 171.79 | Could not find TextMeshPro component on object that was supposed to be updated: Moon
BRIDGE | DEBUG | 11:01:34 | 171.79 | Mesh bounding box: Center: (2.204, -0.628, 2.849), Extents: (0.173, 0.125, 0.173)
BRIDGE | TRACE | 11:01:34 | 171.79 | MakeObject() : moonLabelTop, type: , transmitted: False
BRIDGE | TRACE | 11:01:34 | 171.79 | transmitObject(), Obj Name: moonLabelTop, object guid: 10d2247b-b7dc-48f2-a84b-96bcb5fc15c6
BRIDGE | TRACE | 11:01:34 | 171.79 | Transmitting Object, message guid: 912a8ab9-9f8e-4f23-bffa-9d914bed0d95
BRIDGE | TRACE | 11:01:34 | 171.79 | modifyObject() : moonLabelTop
BRIDGE | DEBUG | 11:01:34 | 171.79 | Position: (2.204, -0.378, 2.849), scale: (0.500, 0.500, 0.500), EulerAngles: (0.000, 56.885, 0.000)
BRIDGE | DEBUG | 11:01:34 | 171.79 | Modifying Text: 17.5 days after   New Moon
BRIDGE | DEBUG | 11:01:34 | 171.79 | Mesh bounding box: Center: (2.205, -0.378, 2.848), Extents: (0.090, 0.048, 0.138)
BRIDGE | TRACE | 11:01:34 | 171.79 | MakeObject() : moonLabelBottom, type: , transmitted: False
BRIDGE | TRACE | 11:01:34 | 171.79 | transmitObject(), Obj Name: moonLabelBottom, object guid: 147d1800-c2a9-4200-8988-b153f72b9289
BRIDGE | TRACE | 11:01:34 | 171.79 | Transmitting Object, message guid: 8cd5e351-8387-436c-b7a9-a4c0413086af
BRIDGE | TRACE | 11:01:34 | 171.79 | modifyObject() : moonLabelBottom
BRIDGE | DEBUG | 11:01:35 | 171.79 | Position: (2.204, -0.816, 2.849), scale: (0.375, 0.375, 0.375), EulerAngles: (0.000, 56.885, 0.000)
BRIDGE | DEBUG | 11:01:35 | 171.79 | Modifying Text: Waning Gibbous
BRIDGE | DEBUG | 11:01:35 | 171.79 | Mesh bounding box: Center: (2.204, -0.819, 2.850), Extents: (0.076, 0.018, 0.116)
BRIDGE | TRACE | 11:01:35 | 171.79 | MakeObject() : taskLabel, type: , transmitted: False
BRIDGE | TRACE | 11:01:35 | 171.79 | transmitObject(), Obj Name: taskLabel, object guid: 34f192dd-5114-4718-adfc-25ccfb9b2df6
BRIDGE | TRACE | 11:01:35 | 171.79 | Transmitting Object, message guid: 771543af-d6ed-4ddf-b251-c260a912fbd1
BRIDGE | TRACE | 11:01:35 | 171.79 | modifyObject() : taskLabel
BRIDGE | DEBUG | 11:01:35 | 171.79 | Position: (0.735, -0.028, 2.735), scale: (0.600, 0.600, 0.600), EulerAngles: (0.000, 11.885, 0.000)
BRIDGE | DEBUG | 11:01:35 | 171.79 | Modifying Text: Waning Gibbous
BRIDGE | DEBUG | 11:01:35 | 171.79 | Mesh bounding box: Center: (0.734, -0.034, 2.735), Extents: (0.218, 0.029, 0.046)
BRIDGE | TRACE | 11:01:35 | 171.79 | MakeObject() : brbPreviousClip, type: , transmitted: False
BRIDGE | TRACE | 11:01:35 | 171.79 | transmitObject(), Obj Name: brbPreviousClip, object guid: 1f2e7ebf-a0a0-4154-b1e9-d9df3f66a73b
BRIDGE | TRACE | 11:01:35 | 171.79 | Transmitting Object, message guid: c0662f52-5b2f-4c6a-8e5b-c65081cb08fe
BRIDGE | TRACE | 11:01:35 | 171.79 | modifyObject() : brbPreviousClip
BRIDGE | DEBUG | 11:01:35 | 171.79 | Position: (0.442, -0.028, 2.797), scale: (0.600, 0.600, 0.600), EulerAngles: (90.000, 191.885, 0.000)
BRIDGE | DEBUG | 11:01:36 | 171.79 | Could not find TextMeshPro component on object that was supposed to be updated: brbPreviousClip
BRIDGE | TRACE | 11:01:36 | 171.79 | MakeObject() : brbNextClip, type: , transmitted: False
BRIDGE | TRACE | 11:01:36 | 171.79 | transmitObject(), Obj Name: brbNextClip, object guid: 45de3108-1a62-4f14-9f9d-a36086dd2e37
BRIDGE | TRACE | 11:01:36 | 171.79 | Transmitting Object, message guid: 2570fa45-4383-49c2-bb5a-710bbd63aa93
BRIDGE | TRACE | 11:01:36 | 171.79 | modifyObject() : brbNextClip
BRIDGE | DEBUG | 11:01:36 | 171.79 | Position: (1.029, -0.028, 2.673), scale: (0.600, 0.600, 0.600), EulerAngles: (90.000, 191.885, 0.000)
BRIDGE | DEBUG | 11:01:36 | 171.79 | Could not find TextMeshPro component on object that was supposed to be updated: brbNextClip
BRIDGE | TRACE | 11:01:36 | 171.79 | MakeObject() : brbNextModule, type: , transmitted: False
BRIDGE | TRACE | 11:01:36 | 171.79 | transmitObject(), Obj Name: brbNextModule, object guid: 25ca8945-0274-469d-a36c-14fc05a8ef1d
BRIDGE | TRACE | 11:01:36 | 171.79 | Transmitting Object, message guid: e8a36963-3888-48a6-9174-a2b994cd6097
BRIDGE | TRACE | 11:01:36 | 171.79 | modifyObject() : brbNextModule
BRIDGE | DEBUG | 11:01:36 | 171.79 | Position: (0.000, 0.000, 0.000), scale: (0.006, 0.006, 0.006), EulerAngles: (90.000, 191.885, 0.000)
BRIDGE | DEBUG | 11:01:36 | 171.79 | Could not find TextMeshPro component on object that was supposed to be updated: brbNextModule
LABMANAGER | TRACE | 11:01:53 | 188.36 | ModuleComplete()
LABMANAGER | STATE_START | 11:01:54 | 189.37 | Module 3
LIGHTINGCONTROL | TRACE | 11:01:54 | 189.37 | saveLights()
LIGHTINGCONTROL | TRACE | 11:01:54 | 189.37 | sunlight()
BRIDGE | TRACE | 11:01:54 | 189.37 | MakeObject() : Sun, type: Prefabs/SunPrefab, transmitted: False
BRIDGE | TRACE | 11:01:54 | 189.37 | instantiateObject()
BRIDGE | TRACE | 11:01:54 | 189.37 | transmitObject(), Obj Name: Sun, object guid: 37b523cc-cdbc-41ba-8d1c-08a0940df167
BRIDGE | TRACE | 11:01:54 | 189.37 | Transmitting Object, message guid: 89c252fd-c12c-4ffe-bb1a-96971bf0c2da
BRIDGE | TRACE | 11:01:54 | 189.37 | initializeObject() : Sun
BRIDGE | DEBUG | 11:01:54 | 189.37 | Setting object Sun parent to [CURRENT_LAB]
BRIDGE | TRACE | 11:01:54 | 189.37 | modifyObject() : Sun
BRIDGE | DEBUG | 11:01:54 | 189.37 | Position: (-37.944, -0.628, 8.321), scale: (5.000, 5.000, 5.000), EulerAngles: (0.000, 11.885, 0.000)
BRIDGE | DEBUG | 11:01:54 | 189.37 | Could not find TextMeshPro component on object that was supposed to be updated: Sun
BRIDGE | DEBUG | 11:01:54 | 189.37 | Mesh bounding box: Center: (-37.944, -0.628, 8.321), Extents: (2.961, 2.500, 2.961)
BRIDGE | TRACE | 11:01:54 | 189.37 | MakeObject() : Earth, type: Prefabs/clickableSphere, transmitted: False
